Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Unnamed: 17,eFG%,TOV%,ORB%,FT/FGA,Unnamed: 22,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Unnamed: 27,Arena,Attend.,Attend./G,Year,G,MP,FG%,Dist.,Unnamed: 6,2P,0-3,3-10,10-16,16-3P,3P,Unnamed: 13,2P.1,0-3.1,3-10.1,10-16.1,16-3P.1,3P.1,Unnamed: 20,2P.2,3P.2,Unnamed: 23,%FGA,Md.,Unnamed: 26,%FGA.1,Md..1,Unnamed: 29,%3PA,3P%,Unnamed: 32,Att.,Md..2
20.0,New York Knicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,82.0,19855.0,0.447,13.2,,0.721,0.291,0.126,0.132,0.172,0.279,,0.485,0.591,0.381,0.44,0.419,0.348,,0.469,0.845,,0.04,267.0,,0.256,992.0,,0.229,0.425,,23.0,0.0
21.0,Oklahoma City Thunder*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,82.0,19805.0,0.452,12.1,,0.705,0.346,0.146,0.104,0.109,0.295,,0.504,0.614,0.418,0.391,0.379,0.327,,0.466,0.773,,0.063,401.0,,0.285,1129.0,,0.252,0.345,,19.0,2.0
22.0,Orlando Magic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,82.0,19805.0,0.44,13.5,,0.7,0.266,0.168,0.109,0.157,0.3,,0.488,0.616,0.427,0.413,0.39,0.328,,0.495,0.874,,0.042,272.0,,0.231,917.0,,0.182,0.297,,25.0,0.0
23.0,Philadelphia 76ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,82.0,19830.0,0.442,13.2,,0.651,0.309,0.149,0.092,0.1,0.349,,0.496,0.638,0.376,0.384,0.344,0.34,,0.541,0.875,,0.047,301.0,,0.269,1087.0,,0.154,0.406,,8.0,0.0
24.0,Phoenix Suns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,82.0,19830.0,0.45,12.5,,0.745,0.306,0.154,0.12,0.165,0.255,,0.491,0.629,0.412,0.402,0.373,0.332,,0.421,0.789,,0.057,358.0,,0.258,1066.0,,0.269,0.329,,20.0,0.0
25.0,Portland Trail Blazers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,82.0,19930.0,0.459,13.4,,0.678,0.299,0.141,0.091,0.148,0.322,,0.499,0.596,0.418,0.441,0.417,0.375,,0.444,0.789,,0.048,306.0,,0.247,935.0,,0.199,0.375,,18.0,0.0
26.0,Sacramento Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,82.0,19880.0,0.461,13.1,,0.709,0.258,0.195,0.1,0.155,0.291,,0.496,0.642,0.421,0.412,0.402,0.376,,0.506,0.875,,0.051,309.0,,0.251,973.0,,0.237,0.416,,18.0,0.0
27.0,San Antonio Spurs*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,82.0,19805.0,0.469,13.5,,0.719,0.255,0.159,0.116,0.191,0.281,,0.5,0.644,0.429,0.391,0.431,0.391,,0.525,0.874,,0.047,292.0,,0.215,864.0,,0.268,0.433,,12.0,0.0
28.0,Toronto Raptors*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,82.0,19780.0,0.464,13.2,,0.711,0.254,0.185,0.12,0.153,0.289,,0.505,0.631,0.45,0.449,0.407,0.363,,0.372,0.817,,0.04,256.0,,0.235,919.0,,0.273,0.381,,12.0,1.0
29.0,Utah Jazz*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,82.0,19755.0,0.466,13.1,,0.673,0.297,0.152,0.105,0.118,0.327,,0.511,0.651,0.413,0.427,0.363,0.372,,0.454,0.799,,0.069,416.0,,0.233,870.0,,0.28,0.385,,14.0,1.0
30.0,Washington Wizards*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,82.0,19855.0,0.475,13.1,,0.716,0.3,0.137,0.108,0.169,0.284,,0.515,0.629,0.429,0.426,0.442,0.372,,0.496,0.858,,0.047,302.0,,0.26,1079.0,,0.254,0.351,,10.0,0.0
,League Average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,82.0,19815.0,0.457,13.3,,0.684,0.29,0.152,0.099,0.142,0.316,,0.503,0.631,0.414,0.412,0.402,0.358,,0.495,0.835,,0.051,322.0,,0.25,994.0,,0.228,0.388,,16.8,0.3
1.0,Atlanta Hawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19905.0,0.437,11.7,,0.82,0.302,0.149,0.159,0.209,0.18,,0.454,0.57,0.369,0.365,0.413,0.359,,0.543,0.843,,0.048,298.0,,0.235,819.0,,0.242,0.372,,,
2.0,Boston Celtics*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19830.0,0.435,13.4,,0.783,0.25,0.121,0.145,0.267,0.217,,0.464,0.625,0.337,0.378,0.416,0.331,,0.603,0.892,,0.04,243.0,,0.195,696.0,,0.265,0.334,,,
3.0,Chicago Bulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19930.0,0.439,12.1,,0.804,0.318,0.113,0.139,0.234,0.196,,0.467,0.597,0.362,0.402,0.379,0.323,,0.616,0.865,,0.051,323.0,,0.248,901.0,,0.256,0.349,,,
4.0,Cleveland Cavaliers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19830.0,0.453,12.0,,0.824,0.3,0.135,0.146,0.242,0.176,,0.473,0.612,0.363,0.413,0.399,0.358,,0.603,0.881,,0.057,354.0,,0.217,801.0,,0.309,0.408,,,
5.0,Dallas Mavericks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19780.0,0.438,12.1,,0.79,0.295,0.143,0.142,0.21,0.21,,0.463,0.596,0.374,0.398,0.382,0.34,,0.561,0.855,,0.051,306.0,,0.226,795.0,,0.285,0.381,,,
6.0,Denver Nuggets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19730.0,0.443,12.3,,0.814,0.277,0.157,0.112,0.267,0.186,,0.46,0.617,0.379,0.372,0.38,0.37,,0.61,0.895,,0.052,289.0,,0.198,656.0,,0.29,0.38,,,
7.0,Detroit Pistons*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19905.0,0.438,11.5,,0.866,0.299,0.138,0.167,0.262,0.134,,0.452,0.568,0.393,0.405,0.381,0.344,,0.52,0.779,,0.046,252.0,,0.234,749.0,,0.211,0.424,,,
8.0,Golden State Warriors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19755.0,0.452,11.3,,0.836,0.279,0.2,0.141,0.216,0.164,,0.467,0.646,0.334,0.425,0.388,0.372,,0.558,0.847,,0.05,326.0,,0.206,882.0,,0.285,0.403,,,
9.0,Houston Rockets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19930.0,0.433,12.5,,0.833,0.263,0.143,0.141,0.286,0.167,,0.45,0.557,0.4,0.417,0.393,0.347,,0.54,0.855,,0.046,263.0,,0.201,668.0,,0.236,0.365,,,
10.0,Indiana Pacers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19905.0,0.428,12.0,,0.821,0.282,0.162,0.146,0.23,0.179,,0.447,0.592,0.372,0.366,0.372,0.34,,0.55,0.853,,0.043,265.0,,0.221,760.0,,0.248,0.343,,,
11.0,Los Angeles Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19755.0,0.447,12.0,,0.817,0.276,0.166,0.154,0.22,0.183,,0.466,0.598,0.39,0.418,0.39,0.365,,0.559,0.877,,0.042,254.0,,0.214,786.0,,0.248,0.422,,,
12.0,Los Angeles Lakers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19930.0,0.443,12.3,,0.818,0.27,0.15,0.166,0.232,0.182,,0.456,0.607,0.401,0.369,0.381,0.38,,0.546,0.819,,0.044,282.0,,0.205,752.0,,0.217,0.365,,,
13.0,Memphis Grizzlies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19930.0,0.46,11.2,,0.83,0.324,0.171,0.113,0.222,0.17,,0.48,0.597,0.395,0.392,0.418,0.363,,0.582,0.847,,0.061,391.0,,0.244,889.0,,0.274,0.378,,,
14.0,Miami Heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19830.0,0.437,12.2,,0.815,0.271,0.152,0.162,0.23,0.185,,0.456,0.586,0.41,0.381,0.387,0.353,,0.492,0.857,,0.042,235.0,,0.205,667.0,,0.215,0.385,,,
15.0,Milwaukee Bucks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19905.0,0.458,11.9,,0.808,0.297,0.137,0.176,0.198,0.192,,0.478,0.591,0.452,0.394,0.402,0.375,,0.579,0.852,,0.041,253.0,,0.227,808.0,,0.282,0.368,,,
16.0,Minnesota Timberwolves*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19805.0,0.437,12.6,,0.802,0.278,0.136,0.124,0.263,0.198,,0.46,0.599,0.395,0.352,0.396,0.347,,0.576,0.875,,0.047,301.0,,0.212,785.0,,0.292,0.387,,,
17.0,New Jersey Nets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19755.0,0.427,12.4,,0.817,0.283,0.126,0.15,0.257,0.183,,0.442,0.564,0.382,0.37,0.378,0.359,,0.541,0.814,,0.044,259.0,,0.209,674.0,,0.234,0.386,,,
18.0,New Orleans Hornets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19905.0,0.438,11.2,,0.846,0.332,0.126,0.166,0.223,0.154,,0.457,0.566,0.4,0.38,0.383,0.338,,0.535,0.834,,0.04,248.0,,0.271,895.0,,0.275,0.345,,,
19.0,New York Knicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19855.0,0.457,11.5,,0.837,0.293,0.17,0.158,0.217,0.163,,0.48,0.64,0.413,0.396,0.376,0.34,,0.546,0.872,,0.047,293.0,,0.22,837.0,,0.254,0.393,,,
20.0,Orlando Magic*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19805.0,0.455,12.0,,0.817,0.298,0.132,0.147,0.24,0.183,,0.483,0.644,0.394,0.388,0.389,0.334,,0.568,0.886,,0.049,303.0,,0.221,868.0,,0.273,0.379,,,
21.0,Philadelphia 76ers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19855.0,0.452,12.2,,0.799,0.29,0.142,0.168,0.199,0.201,,0.476,0.602,0.419,0.375,0.419,0.354,,0.594,0.817,,0.041,239.0,,0.226,779.0,,0.218,0.355,,,
22.0,Phoenix Suns*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19805.0,0.438,12.1,,0.796,0.31,0.119,0.145,0.221,0.204,,0.468,0.607,0.392,0.38,0.371,0.32,,0.587,0.846,,0.053,326.0,,0.239,872.0,,0.239,0.335,,,
23.0,Portland Trail Blazers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19855.0,0.45,12.5,,0.804,0.287,0.132,0.117,0.267,0.196,,0.476,0.619,0.407,0.407,0.388,0.341,,0.591,0.877,,0.044,267.0,,0.219,801.0,,0.278,0.35,,,
24.0,Sacramento Kings*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19830.0,0.42,12.5,,0.836,0.243,0.186,0.126,0.281,0.164,,0.439,0.617,0.363,0.362,0.371,0.32,,0.553,0.836,,0.047,295.0,,0.173,696.0,,0.237,0.315,,,
25.0,San Antonio Spurs*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19830.0,0.427,11.7,,0.844,0.268,0.192,0.168,0.218,0.156,,0.443,0.572,0.374,0.384,0.391,0.339,,0.51,0.788,,0.044,257.0,,0.221,738.0,,0.24,0.324,,,
26.0,Seattle SuperSonics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19855.0,0.447,12.7,,0.787,0.259,0.161,0.132,0.235,0.213,,0.475,0.654,0.358,0.402,0.399,0.344,,0.54,0.862,,0.045,263.0,,0.194,747.0,,0.253,0.386,,,
27.0,Toronto Raptors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19805.0,0.461,10.9,,0.85,0.323,0.174,0.155,0.199,0.15,,0.476,0.606,0.412,0.376,0.397,0.375,,0.534,0.824,,0.051,299.0,,0.226,826.0,,0.251,0.381,,,
28.0,Utah Jazz*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19780.0,0.434,12.5,,0.803,0.288,0.138,0.119,0.258,0.197,,0.454,0.589,0.38,0.382,0.377,0.349,,0.522,0.902,,0.056,329.0,,0.21,680.0,,0.255,0.342,,,
29.0,Washington Wizards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19830.0,0.442,12.8,,0.809,0.239,0.166,0.152,0.253,0.191,,0.461,0.663,0.341,0.403,0.384,0.362,,0.578,0.829,,0.038,241.0,,0.189,752.0,,0.27,0.346,,,
,League Average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,82.0,19842.0,0.442,12.1,,0.818,0.286,0.15,0.146,0.236,0.182,,0.463,0.603,0.384,0.388,0.389,0.349,,0.56,0.852,,0.047,285.0,,0.218,779.0,,0.257,0.369,,,
1.0,Atlanta Hawks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19730.0,0.439,13.0,,0.69,0.291,0.133,0.082,0.183,0.31,,0.483,0.606,0.388,0.402,0.393,0.341,,0.566,0.893,,0.04,248.0,,0.233,908.0,,0.289,0.362,,,
2.0,Boston Celtics*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19880.0,0.45,12.2,,0.74,0.288,0.172,0.114,0.167,0.26,,0.49,0.643,0.389,0.41,0.385,0.336,,0.509,0.852,,0.041,260.0,,0.229,957.0,,0.263,0.367,,,
3.0,Brooklyn Nets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19930.0,0.456,12.4,,0.719,0.3,0.155,0.087,0.176,0.281,,0.494,0.636,0.403,0.41,0.373,0.358,,0.545,0.871,,0.055,337.0,,0.237,933.0,,0.262,0.385,,,
4.0,Chicago Bulls*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19880.0,0.435,12.3,,0.774,0.282,0.156,0.126,0.21,0.226,,0.465,0.58,0.379,0.426,0.397,0.335,,0.478,0.807,,0.036,230.0,,0.235,895.0,,0.205,0.377,,,
5.0,Charlotte Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19905.0,0.44,12.8,,0.735,0.265,0.165,0.107,0.199,0.265,,0.47,0.596,0.374,0.407,0.415,0.357,,0.528,0.866,,0.035,213.0,,0.22,827.0,,0.243,0.387,,,
6.0,Cleveland Cavaliers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19780.0,0.456,12.3,,0.73,0.284,0.173,0.114,0.16,0.27,,0.497,0.646,0.397,0.368,0.434,0.343,,0.575,0.86,,0.049,302.0,,0.216,895.0,,0.258,0.379,,,
7.0,Dallas Mavericks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19880.0,0.45,12.7,,0.706,0.277,0.163,0.101,0.166,0.294,,0.485,0.647,0.348,0.419,0.39,0.364,,0.505,0.848,,0.048,309.0,,0.208,859.0,,0.277,0.41,,,
8.0,Denver Nuggets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19880.0,0.458,12.4,,0.736,0.293,0.161,0.099,0.183,0.264,,0.498,0.624,0.414,0.441,0.401,0.346,,0.534,0.856,,0.047,294.0,,0.233,930.0,,0.256,0.364,,,
9.0,Detroit Pistons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19830.0,0.456,12.0,,0.738,0.295,0.179,0.098,0.166,0.262,,0.491,0.649,0.344,0.398,0.425,0.355,,0.565,0.872,,0.041,259.0,,0.238,984.0,,0.261,0.377,,,
10.0,Golden State Warriors*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19730.0,0.428,12.5,,0.752,0.273,0.168,0.121,0.191,0.248,,0.458,0.616,0.341,0.407,0.366,0.337,,0.508,0.806,,0.043,286.0,,0.211,847.0,,0.205,0.388,,,
11.0,Houston Rockets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19805.0,0.443,12.3,,0.731,0.298,0.167,0.092,0.174,0.269,,0.487,0.639,0.379,0.382,0.388,0.322,,0.501,0.836,,0.05,325.0,,0.237,959.0,,0.275,0.338,,,
12.0,Indiana Pacers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19855.0,0.435,12.6,,0.747,0.27,0.163,0.113,0.202,0.253,,0.465,0.593,0.396,0.394,0.388,0.345,,0.48,0.849,,0.036,227.0,,0.219,821.0,,0.245,0.398,,,
13.0,Los Angeles Clippers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19730.0,0.442,13.0,,0.71,0.27,0.159,0.11,0.171,0.29,,0.481,0.622,0.39,0.366,0.414,0.349,,0.584,0.82,,0.05,307.0,,0.205,784.0,,0.228,0.371,,,
14.0,Los Angeles Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19930.0,0.466,12.2,,0.718,0.316,0.151,0.095,0.157,0.282,,0.507,0.647,0.397,0.392,0.402,0.363,,0.553,0.851,,0.057,355.0,,0.245,1001.0,,0.259,0.41,,,
15.0,Memphis Grizzlies*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19905.0,0.442,12.8,,0.717,0.278,0.16,0.103,0.177,0.283,,0.478,0.622,0.382,0.412,0.376,0.351,,0.481,0.831,,0.047,289.0,,0.213,822.0,,0.256,0.39,,,
16.0,Miami Heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19730.0,0.454,12.5,,0.711,0.3,0.145,0.1,0.165,0.289,,0.495,0.628,0.413,0.401,0.383,0.353,,0.528,0.805,,0.054,317.0,,0.229,844.0,,0.278,0.384,,,
17.0,Milwaukee Bucks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19930.0,0.437,12.2,,0.705,0.326,0.138,0.094,0.147,0.295,,0.476,0.588,0.379,0.348,0.401,0.342,,0.546,0.898,,0.046,281.0,,0.255,929.0,,0.315,0.378,,,
18.0,Minnesota Timberwolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19805.0,0.487,12.2,,0.726,0.316,0.142,0.093,0.175,0.274,,0.531,0.688,0.426,0.41,0.4,0.367,,0.494,0.875,,0.058,369.0,,0.243,1065.0,,0.288,0.425,,,
19.0,New Orleans Pelicans*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19780.0,0.456,11.5,,0.764,0.328,0.171,0.104,0.162,0.236,,0.494,0.634,0.379,0.402,0.389,0.335,,0.494,0.797,,0.05,314.0,,0.265,1050.0,,0.211,0.389,,,
20.0,New York Knicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19855.0,0.46,12.2,,0.723,0.304,0.163,0.094,0.162,0.277,,0.49,0.612,0.401,0.427,0.389,0.38,,0.499,0.886,,0.053,306.0,,0.238,871.0,,0.252,0.446,,,
21.0,Oklahoma City Thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19830.0,0.44,12.1,,0.717,0.304,0.161,0.105,0.147,0.283,,0.479,0.608,0.372,0.397,0.387,0.343,,0.515,0.846,,0.052,310.0,,0.234,930.0,,0.259,0.34,,,
22.0,Orlando Magic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19755.0,0.463,12.8,,0.724,0.289,0.142,0.11,0.183,0.276,,0.499,0.642,0.4,0.426,0.395,0.368,,0.548,0.865,,0.056,353.0,,0.217,849.0,,0.251,0.433,,,
23.0,Philadelphia 76ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19805.0,0.449,12.1,,0.723,0.308,0.16,0.093,0.162,0.277,,0.487,0.621,0.354,0.402,0.411,0.35,,0.574,0.868,,0.053,317.0,,0.235,912.0,,0.249,0.4,,,
24.0,Phoenix Suns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19880.0,0.452,11.9,,0.742,0.305,0.178,0.096,0.163,0.258,,0.486,0.644,0.361,0.375,0.394,0.352,,0.491,0.788,,0.05,312.0,,0.236,1000.0,,0.231,0.414,,,
25.0,Portland Trail Blazers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19855.0,0.439,12.0,,0.782,0.28,0.174,0.127,0.201,0.218,,0.468,0.605,0.378,0.426,0.382,0.338,,0.476,0.817,,0.038,244.0,,0.223,911.0,,0.226,0.371,,,
26.0,Sacramento Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19855.0,0.456,12.9,,0.71,0.245,0.195,0.093,0.178,0.29,,0.5,0.683,0.427,0.384,0.39,0.349,,0.521,0.833,,0.049,326.0,,0.192,872.0,,0.259,0.387,,,
27.0,San Antonio Spurs*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19955.0,0.444,11.7,,0.774,0.297,0.18,0.122,0.175,0.226,,0.468,0.606,0.373,0.374,0.396,0.36,,0.501,0.812,,0.041,251.0,,0.248,952.0,,0.258,0.398,,,
28.0,Toronto Raptors*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19855.0,0.459,12.2,,0.731,0.291,0.182,0.093,0.165,0.269,,0.501,0.637,0.4,0.441,0.405,0.346,,0.539,0.84,,0.051,309.0,,0.235,923.0,,0.254,0.372,,,
29.0,Utah Jazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19705.0,0.446,12.3,,0.746,0.261,0.197,0.096,0.193,0.254,,0.474,0.63,0.373,0.43,0.389,0.362,,0.471,0.823,,0.052,299.0,,0.199,754.0,,0.257,0.396,,,
30.0,Washington Wizards*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19955.0,0.433,13.0,,0.725,0.261,0.161,0.111,0.192,0.275,,0.465,0.614,0.364,0.41,0.381,0.349,,0.487,0.77,,0.038,244.0,,0.212,796.0,,0.207,0.369,,,
,League Average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,82.0,19840.0,0.449,12.4,,0.732,0.29,0.164,0.103,0.175,0.268,,0.485,0.627,0.384,0.403,0.394,0.35,,0.52,0.843,,0.047,293.0,,0.228,903.0,,0.254,0.387,,,
1.0,Atlanta Hawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,82.0,19855.0,0.476,11.4,,0.807,0.334,0.13,0.143,0.201,0.193,,0.5,0.609,0.436,0.384,0.441,0.379,,0.546,0.846,,0.063,385.0,,0.25,827.0,,0.288,0.434,,,
2.0,Boston Celtics*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,82.0,19880.0,0.444,12.1,,0.794,0.332,0.118,0.121,0.224,0.206,,0.467,0.599,0.355,0.373,0.381,0.356,,0.583,0.857,,0.056,353.0,,0.259,891.0,,0.293,0.388,,,
3.0,Charlotte Bobcats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,82.0,19880.0,0.463,11.4,,0.812,0.348,0.127,0.116,0.222,0.188,,0.487,0.594,0.381,0.411,0.42,0.361,,0.539,0.86,,0.066,383.0,,0.253,851.0,,0.293,0.418,,,
4.0,Chicago Bulls*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,82.0,19830.0,0.422,12.7,,0.81,0.29,0.104,0.146,0.27,0.19,,0.443,0.551,0.391,0.378,0.381,0.334,,0.569,0.911,,0.041,239.0,,0.23,745.0,,0.289,0.353,,,
5.0,Cleveland Cavaliers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,82.0,19855.0,0.452,11.7,,0.826,0.315,0.143,0.142,0.226,0.174,,0.468,0.589,0.348,0.389,0.425,0.376,,0.552,0.855,,0.056,337.0,,0.235,788.0,,0.261,0.43,,,
6.0,Dallas Mavericks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,82.0,19730.0,0.438,11.9,,0.796,0.319,0.138,0.12,0.219,0.204,,0.466,0.593,0.369,0.376,0.39,0.33,,0.536,0.843,,0.052,318.0,,0.246,854.0,,0.288,0.382,,,
7.0,Denver Nuggets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,82.0,19755.0,0.447,12.3,,0.797,0.305,0.13,0.11,0.252,0.203,,0.472,0.608,0.403,0.394,0.379,0.345,,0.555,0.857,,0.05,305.0,,0.229,826.0,,0.288,0.351,,,
8.0,Detroit Pistons*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,82.0,19955.0,0.43,12.1,,0.813,0.319,0.105,0.134,0.255,0.187,,0.451,0.562,0.371,0.376,0.384,0.338,,0.542,0.798,,0.045,273.0,,0.251,811.0,,0.288,0.335,,,
9.0,Golden State Warriors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,82.0,19905.0,0.458,11.8,,0.819,0.282,0.189,0.124,0.224,0.181,,0.479,0.651,0.349,0.395,0.419,0.363,,0.544,0.887,,0.045,292.0,,0.224,903.0,,0.264,0.394,,,
10.0,Houston Rockets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,82.0,19855.0,0.423,13.2,,0.791,0.257,0.128,0.136,0.271,0.209,,0.446,0.561,0.388,0.402,0.387,0.338,,0.568,0.903,,0.043,244.0,,0.198,634.0,,0.234,0.392,,,
11.0,Indiana Pacers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,82.0,19905.0,0.44,12.0,,0.83,0.291,0.153,0.143,0.243,0.17,,0.456,0.57,0.406,0.386,0.392,0.365,,0.517,0.798,,0.041,236.0,,0.226,738.0,,0.252,0.381,,,
12.0,Los Angeles Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,82.0,20030.0,0.444,12.0,,0.801,0.309,0.138,0.127,0.227,0.199,,0.462,0.569,0.413,0.359,0.404,0.368,,0.538,0.854,,0.049,288.0,,0.236,794.0,,0.23,0.446,,,
13.0,Los Angeles Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,82.0,19780.0,0.453,12.6,,0.78,0.293,0.127,0.122,0.238,0.22,,0.479,0.587,0.437,0.377,0.422,0.361,,0.586,0.88,,0.051,309.0,,0.223,821.0,,0.274,0.381,,,
14.0,Memphis Grizzlies*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,82.0,19705.0,0.432,12.0,,0.805,0.323,0.121,0.119,0.241,0.195,,0.452,0.548,0.374,0.364,0.405,0.351,,0.564,0.845,,0.052,288.0,,0.247,723.0,,0.284,0.348,,,
15.0,Miami Heat*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,82.0,19980.0,0.427,12.7,,0.811,0.259,0.141,0.146,0.265,0.189,,0.446,0.566,0.393,0.353,0.408,0.348,,0.512,0.857,,0.04,239.0,,0.198,670.0,,0.231,0.389,,,
16.0,Milwaukee Bucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,82.0,19780.0,0.464,11.9,,0.798,0.322,0.122,0.142,0.212,0.202,,0.494,0.622,0.432,0.427,0.381,0.343,,0.588,0.873,,0.057,356.0,,0.233,874.0,,0.298,0.346,,,
